filepath,native_language,split,source_file,word_index,duration,unit_type
word_level\karnataka\Karnataka_speaker_02_1 (362)_word01.wav,karnataka,test,karnataka\Karnataka_speaker_02_1 (362).wav,1,0.62,word
word_level\karnataka\Karnataka_speaker_02_1 (362)_word02.wav,karnataka,test,karnataka\Karnataka_speaker_02_1 (362).wav,2,2.17,word
word_level\karnataka\Karnataka_speaker_02_1 (301)_word00.wav,karnataka,test,karnataka\Karnataka_speaker_02_1 (301).wav,0,0.59,word
word_level\karnataka\Karnataka_speaker_02_1 (301)_word01.wav,karnataka,test,karnataka\Karnataka_speaker_02_1 (301).wav,1,0.36,word
word_level\karnataka\Karnataka_speaker_02_1 (301)_word02.wav,karnataka,test,karnataka\Karnataka_speaker_02_1 (301).wav,2,1.62,word
word_level\karnataka\Karnataka_speaker_02_1 (301)_word03.wav,karnataka,test,karnataka\Karnataka_speaker_02_1 (301).wav,3,0.56,word
word_level\karnataka\Karnataka_speaker_02_1 (400)_word00.wav,karnataka,test,karnataka\Karnataka_speaker_02_1 (400).wav,0,1.08,word
word_level\karnataka\Karnataka_speaker_02_1 (400)_word01.wav,karnataka,test,karnataka\Karnataka_speaker_02_1 (400).wav,1,0.73,word
word_level\karnataka\Karnataka_speaker_02_1 (400)_word02.wav,karnataka,test,karnataka\Karnataka_speaker_02_1 (400).wav,2,0.59,word
word_level\karnataka\Karnataka_speaker_02_1 (371)_word00.wav,karnataka,test,karnataka\Karnataka_speaker_02_1 (371).wav,0,1.28,word
word_level\karnataka\Karnataka_speaker_02_1 (371)_word01.wav,karnataka,test,karnataka\Karnataka_speaker_02_1 (371).wav,1,2.05,word
word_level\karnataka\Karnataka_speaker_02_1 (371)_word02.wav,karnataka,test,karnataka\Karnataka_speaker_02_1 (371).wav,2,0.98,word
word_level\karnataka\Karnataka_speaker_02_1 (277)_word00.wav,karnataka,test,karnataka\Karnataka_speaker_02_1 (277).wav,0,1.0,word
word_level\karnataka\Karnataka_speaker_02_1 (277)_word01.wav,karnataka,test,karnataka\Karnataka_speaker_02_1 (277).wav,1,0.35,word
word_level\karnataka\Karnataka_speaker_02_1 (277)_word02.wav,karnataka,test,karnataka\Karnataka_speaker_02_1 (277).wav,2,1.34,word
word_level\karnataka\Karnataka_speaker_02_1 (344)_word00.wav,karnataka,test,karnataka\Karnataka_speaker_02_1 (344).wav,0,0.24,word
word_level\karnataka\Karnataka_speaker_02_1 (344)_word01.wav,karnataka,test,karnataka\Karnataka_speaker_02_1 (344).wav,1,1.81,word
word_level\karnataka\Karnataka_speaker_02_1 (344)_word02.wav,karnataka,test,karnataka\Karnataka_speaker_02_1 (344).wav,2,0.73,word
word_level\karnataka\Karnataka_speaker_02_1 (269)_word00.wav,karnataka,test,karnataka\Karnataka_speaker_02_1 (269).wav,0,1.03,word
word_level\karnataka\Karnataka_speaker_02_1 (269)_word01.wav,karnataka,test,karnataka\Karnataka_speaker_02_1 (269).wav,1,0.6,word
word_level\karnataka\Karnataka_speaker_02_1 (269)_word02.wav,karnataka,test,karnataka\Karnataka_speaker_02_1 (269).wav,2,0.64,word
word_level\karnataka\Karnataka_speaker_02_1 (269)_word03.wav,karnataka,test,karnataka\Karnataka_speaker_02_1 (269).wav,3,0.26,word
word_level\karnataka\Karnataka_speaker_02_1 (111)_word00.wav,karnataka,test,karnataka\Karnataka_speaker_02_1 (111).wav,0,0.52,word
word_level\karnataka\Karnataka_speaker_02_1 (111)_word01.wav,karnataka,test,karnataka\Karnataka_speaker_02_1 (111).wav,1,0.93,word
word_level\karnataka\Karnataka_speaker_02_1 (111)_word02.wav,karnataka,test,karnataka\Karnataka_speaker_02_1 (111).wav,2,1.3,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_050_word00.wav,kerala,test,kerala\Kerala_speaker_03_malayalam_s01_050.wav,0,0.22,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_050_word01.wav,kerala,test,kerala\Kerala_speaker_03_malayalam_s01_050.wav,1,0.24,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_050_word02.wav,kerala,test,kerala\Kerala_speaker_03_malayalam_s01_050.wav,2,0.24,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_050_word03.wav,kerala,test,kerala\Kerala_speaker_03_malayalam_s01_050.wav,3,3.5,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_237_word00.wav,kerala,test,kerala\Kerala_speaker_03_malayalam_s01_237.wav,0,0.61,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_237_word01.wav,kerala,test,kerala\Kerala_speaker_03_malayalam_s01_237.wav,1,0.59,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_237_word02.wav,kerala,test,kerala\Kerala_speaker_03_malayalam_s01_237.wav,2,2.17,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_237_word03.wav,kerala,test,kerala\Kerala_speaker_03_malayalam_s01_237.wav,3,1.01,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_237_word04.wav,kerala,test,kerala\Kerala_speaker_03_malayalam_s01_237.wav,4,0.35,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_237_word05.wav,kerala,test,kerala\Kerala_speaker_03_malayalam_s01_237.wav,5,0.41,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_237_word06.wav,kerala,test,kerala\Kerala_speaker_03_malayalam_s01_237.wav,6,0.3,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_237_word07.wav,kerala,test,kerala\Kerala_speaker_03_malayalam_s01_237.wav,7,0.49,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_237_word08.wav,kerala,test,kerala\Kerala_speaker_03_malayalam_s01_237.wav,8,0.38,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_237_word09.wav,kerala,test,kerala\Kerala_speaker_03_malayalam_s01_237.wav,9,0.43,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_166_word00.wav,kerala,test,kerala\Kerala_speaker_03_malayalam_s01_166.wav,0,3.31,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_166_word01.wav,kerala,test,kerala\Kerala_speaker_03_malayalam_s01_166.wav,1,0.21,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_166_word02.wav,kerala,test,kerala\Kerala_speaker_03_malayalam_s01_166.wav,2,0.21,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_210_word00.wav,kerala,test,kerala\Kerala_speaker_03_malayalam_s01_210.wav,0,0.48,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_210_word01.wav,kerala,test,kerala\Kerala_speaker_03_malayalam_s01_210.wav,1,0.24,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_210_word02.wav,kerala,test,kerala\Kerala_speaker_03_malayalam_s01_210.wav,2,3.34,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_210_word03.wav,kerala,test,kerala\Kerala_speaker_03_malayalam_s01_210.wav,3,0.46,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_168_word00.wav,kerala,test,kerala\Kerala_speaker_03_malayalam_s01_168.wav,0,0.22,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_168_word01.wav,kerala,test,kerala\Kerala_speaker_03_malayalam_s01_168.wav,1,0.53,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_168_word02.wav,kerala,test,kerala\Kerala_speaker_03_malayalam_s01_168.wav,2,2.29,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_168_word03.wav,kerala,test,kerala\Kerala_speaker_03_malayalam_s01_168.wav,3,0.25,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_168_word04.wav,kerala,test,kerala\Kerala_speaker_03_malayalam_s01_168.wav,4,0.47,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_092_word00.wav,kerala,test,kerala\Kerala_speaker_03_malayalam_s01_092.wav,0,0.48,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_092_word01.wav,kerala,test,kerala\Kerala_speaker_03_malayalam_s01_092.wav,1,2.15,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_092_word02.wav,kerala,test,kerala\Kerala_speaker_03_malayalam_s01_092.wav,2,0.83,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_230_word00.wav,kerala,test,kerala\Kerala_speaker_03_malayalam_s01_230.wav,0,0.3,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_230_word01.wav,kerala,test,kerala\Kerala_speaker_03_malayalam_s01_230.wav,1,1.77,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_230_word02.wav,kerala,test,kerala\Kerala_speaker_03_malayalam_s01_230.wav,2,0.92,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_230_word03.wav,kerala,test,kerala\Kerala_speaker_03_malayalam_s01_230.wav,3,0.31,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_094_word00.wav,kerala,test,kerala\Kerala_speaker_03_malayalam_s01_094.wav,0,0.48,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_094_word01.wav,kerala,test,kerala\Kerala_speaker_03_malayalam_s01_094.wav,1,1.92,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_094_word02.wav,kerala,test,kerala\Kerala_speaker_03_malayalam_s01_094.wav,2,0.73,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_094_word03.wav,kerala,test,kerala\Kerala_speaker_03_malayalam_s01_094.wav,3,0.26,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_257_word00.wav,kerala,test,kerala\Kerala_speaker_03_malayalam_s01_257.wav,0,1.51,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_257_word01.wav,kerala,test,kerala\Kerala_speaker_03_malayalam_s01_257.wav,1,0.36,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_257_word02.wav,kerala,test,kerala\Kerala_speaker_03_malayalam_s01_257.wav,2,0.42,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_026_word00.wav,kerala,test,kerala\Kerala_speaker_03_malayalam_s01_026.wav,0,2.22,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_026_word01.wav,kerala,test,kerala\Kerala_speaker_03_malayalam_s01_026.wav,1,1.21,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_026_word02.wav,kerala,test,kerala\Kerala_speaker_03_malayalam_s01_026.wav,2,0.24,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_026_word03.wav,kerala,test,kerala\Kerala_speaker_03_malayalam_s01_026.wav,3,0.34,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_091_word00.wav,kerala,test,kerala\Kerala_speaker_03_malayalam_s01_091.wav,0,0.34,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_091_word01.wav,kerala,test,kerala\Kerala_speaker_03_malayalam_s01_091.wav,1,0.44,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_091_word02.wav,kerala,test,kerala\Kerala_speaker_03_malayalam_s01_091.wav,2,0.27,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_091_word03.wav,kerala,test,kerala\Kerala_speaker_03_malayalam_s01_091.wav,3,2.45,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_091_word04.wav,kerala,test,kerala\Kerala_speaker_03_malayalam_s01_091.wav,4,0.35,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_091_word05.wav,kerala,test,kerala\Kerala_speaker_03_malayalam_s01_091.wav,5,0.27,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_091_word06.wav,kerala,test,kerala\Kerala_speaker_03_malayalam_s01_091.wav,6,0.21,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_235_word00.wav,kerala,test,kerala\Kerala_speaker_03_malayalam_s01_235.wav,0,0.26,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_235_word01.wav,kerala,test,kerala\Kerala_speaker_03_malayalam_s01_235.wav,1,3.75,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_235_word02.wav,kerala,test,kerala\Kerala_speaker_03_malayalam_s01_235.wav,2,0.49,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_148_word00.wav,kerala,test,kerala\Kerala_speaker_03_malayalam_s01_148.wav,0,2.31,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_148_word01.wav,kerala,test,kerala\Kerala_speaker_03_malayalam_s01_148.wav,1,0.42,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_148_word02.wav,kerala,test,kerala\Kerala_speaker_03_malayalam_s01_148.wav,2,0.24,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_148_word03.wav,kerala,test,kerala\Kerala_speaker_03_malayalam_s01_148.wav,3,0.21,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_148_word04.wav,kerala,test,kerala\Kerala_speaker_03_malayalam_s01_148.wav,4,1.45,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_148_word05.wav,kerala,test,kerala\Kerala_speaker_03_malayalam_s01_148.wav,5,0.47,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_245_word00.wav,kerala,test,kerala\Kerala_speaker_03_malayalam_s01_245.wav,0,0.51,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_245_word01.wav,kerala,test,kerala\Kerala_speaker_03_malayalam_s01_245.wav,1,0.56,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_245_word02.wav,kerala,test,kerala\Kerala_speaker_03_malayalam_s01_245.wav,2,2.35,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_239_word00.wav,kerala,test,kerala\Kerala_speaker_03_malayalam_s01_239.wav,0,0.21,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_239_word01.wav,kerala,test,kerala\Kerala_speaker_03_malayalam_s01_239.wav,1,0.25,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_239_word02.wav,kerala,test,kerala\Kerala_speaker_03_malayalam_s01_239.wav,2,2.35,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_239_word03.wav,kerala,test,kerala\Kerala_speaker_03_malayalam_s01_239.wav,3,1.02,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_255_word00.wav,kerala,test,kerala\Kerala_speaker_03_malayalam_s01_255.wav,0,0.26,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_255_word01.wav,kerala,test,kerala\Kerala_speaker_03_malayalam_s01_255.wav,1,0.24,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_255_word02.wav,kerala,test,kerala\Kerala_speaker_03_malayalam_s01_255.wav,2,1.34,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_255_word03.wav,kerala,test,kerala\Kerala_speaker_03_malayalam_s01_255.wav,3,0.53,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_031_word00.wav,kerala,test,kerala\Kerala_speaker_03_malayalam_s01_031.wav,0,0.22,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_031_word01.wav,kerala,test,kerala\Kerala_speaker_03_malayalam_s01_031.wav,1,0.35,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_031_word02.wav,kerala,test,kerala\Kerala_speaker_03_malayalam_s01_031.wav,2,0.39,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_031_word03.wav,kerala,test,kerala\Kerala_speaker_03_malayalam_s01_031.wav,3,3.05,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_031_word04.wav,kerala,test,kerala\Kerala_speaker_03_malayalam_s01_031.wav,4,0.73,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_064_word00.wav,kerala,test,kerala\Kerala_speaker_03_malayalam_s01_064.wav,0,1.19,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_064_word01.wav,kerala,test,kerala\Kerala_speaker_03_malayalam_s01_064.wav,1,0.43,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_064_word02.wav,kerala,test,kerala\Kerala_speaker_03_malayalam_s01_064.wav,2,0.39,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_064_word03.wav,kerala,test,kerala\Kerala_speaker_03_malayalam_s01_064.wav,3,0.61,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_211_word00.wav,kerala,test,kerala\Kerala_speaker_03_malayalam_s01_211.wav,0,0.3,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_211_word01.wav,kerala,test,kerala\Kerala_speaker_03_malayalam_s01_211.wav,1,0.41,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_211_word02.wav,kerala,test,kerala\Kerala_speaker_03_malayalam_s01_211.wav,2,0.99,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_211_word03.wav,kerala,test,kerala\Kerala_speaker_03_malayalam_s01_211.wav,3,2.09,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_080_word00.wav,kerala,test,kerala\Kerala_speaker_03_malayalam_s01_080.wav,0,0.58,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_080_word01.wav,kerala,test,kerala\Kerala_speaker_03_malayalam_s01_080.wav,1,0.29,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_080_word02.wav,kerala,test,kerala\Kerala_speaker_03_malayalam_s01_080.wav,2,0.68,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_080_word03.wav,kerala,test,kerala\Kerala_speaker_03_malayalam_s01_080.wav,3,0.96,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_144_word00.wav,kerala,test,kerala\Kerala_speaker_03_malayalam_s01_144.wav,0,0.28,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_144_word01.wav,kerala,test,kerala\Kerala_speaker_03_malayalam_s01_144.wav,1,0.29,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_144_word02.wav,kerala,test,kerala\Kerala_speaker_03_malayalam_s01_144.wav,2,2.04,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_144_word03.wav,kerala,test,kerala\Kerala_speaker_03_malayalam_s01_144.wav,3,0.77,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_144_word04.wav,kerala,test,kerala\Kerala_speaker_03_malayalam_s01_144.wav,4,0.22,word
word_level\kerala\Kerala_speaker_01_1_17_word00.wav,kerala,test,kerala\Kerala_speaker_01_1_17.wav,0,0.26,word
word_level\kerala\Kerala_speaker_01_1_17_word01.wav,kerala,test,kerala\Kerala_speaker_01_1_17.wav,1,0.34,word
word_level\kerala\Kerala_speaker_01_1_17_word02.wav,kerala,test,kerala\Kerala_speaker_01_1_17.wav,2,0.85,word
word_level\kerala\Kerala_speaker_01_1_17_word03.wav,kerala,test,kerala\Kerala_speaker_01_1_17.wav,3,0.52,word
word_level\kerala\Kerala_speaker_01_6_17_word00.wav,kerala,test,kerala\Kerala_speaker_01_6_17.wav,0,0.23,word
word_level\kerala\Kerala_speaker_01_6_17_word01.wav,kerala,test,kerala\Kerala_speaker_01_6_17.wav,1,0.42,word
word_level\kerala\Kerala_speaker_01_6_17_word02.wav,kerala,test,kerala\Kerala_speaker_01_6_17.wav,2,0.46,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_221_word00.wav,kerala,test,kerala\Kerala_speaker_03_malayalam_s01_221.wav,0,0.37,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_221_word01.wav,kerala,test,kerala\Kerala_speaker_03_malayalam_s01_221.wav,1,1.05,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_221_word02.wav,kerala,test,kerala\Kerala_speaker_03_malayalam_s01_221.wav,2,1.25,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_221_word03.wav,kerala,test,kerala\Kerala_speaker_03_malayalam_s01_221.wav,3,0.26,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_116_word00.wav,kerala,test,kerala\Kerala_speaker_03_malayalam_s01_116.wav,0,0.24,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_116_word01.wav,kerala,test,kerala\Kerala_speaker_03_malayalam_s01_116.wav,1,0.22,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_116_word02.wav,kerala,test,kerala\Kerala_speaker_03_malayalam_s01_116.wav,2,0.25,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_116_word03.wav,kerala,test,kerala\Kerala_speaker_03_malayalam_s01_116.wav,3,2.52,word
word_level\kerala\Kerala_speaker_01_3_11_word00.wav,kerala,test,kerala\Kerala_speaker_01_3_11.wav,0,0.69,word
word_level\kerala\Kerala_speaker_01_3_11_word01.wav,kerala,test,kerala\Kerala_speaker_01_3_11.wav,1,0.86,word
word_level\kerala\Kerala_speaker_01_3_11_word02.wav,kerala,test,kerala\Kerala_speaker_01_3_11.wav,2,0.39,word
word_level\kerala\Kerala_speaker_01_3_11_word03.wav,kerala,test,kerala\Kerala_speaker_01_3_11.wav,3,0.24,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_193_word00.wav,kerala,test,kerala\Kerala_speaker_03_malayalam_s01_193.wav,0,1.09,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_193_word01.wav,kerala,test,kerala\Kerala_speaker_03_malayalam_s01_193.wav,1,1.48,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_193_word02.wav,kerala,test,kerala\Kerala_speaker_03_malayalam_s01_193.wav,2,0.23,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_083_word00.wav,kerala,test,kerala\Kerala_speaker_03_malayalam_s01_083.wav,0,1.08,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_083_word01.wav,kerala,test,kerala\Kerala_speaker_03_malayalam_s01_083.wav,1,0.76,word
word_level\kerala\Kerala_speaker_03_malayalam_s01_083_word02.wav,kerala,test,kerala\Kerala_speaker_03_malayalam_s01_083.wav,2,0.4,word
word_level\tamil\Tamil_speaker (1048)_word00.wav,tamil,test,tamil\Tamil_speaker (1048).wav,0,0.83,word
word_level\tamil\Tamil_speaker (1048)_word01.wav,tamil,test,tamil\Tamil_speaker (1048).wav,1,1.44,word
word_level\tamil\Tamil_speaker (1421)_word00.wav,tamil,test,tamil\Tamil_speaker (1421).wav,0,3.78,word
word_level\tamil\Tamil_speaker (1421)_word01.wav,tamil,test,tamil\Tamil_speaker (1421).wav,1,0.28,word
word_level\tamil\Tamil_speaker (1421)_word02.wav,tamil,test,tamil\Tamil_speaker (1421).wav,2,0.72,word
word_level\tamil\Tamil_speaker (1426)_word00.wav,tamil,test,tamil\Tamil_speaker (1426).wav,0,0.5,word
word_level\tamil\Tamil_speaker (1426)_word01.wav,tamil,test,tamil\Tamil_speaker (1426).wav,1,1.23,word
word_level\tamil\Tamil_speaker (1426)_word02.wav,tamil,test,tamil\Tamil_speaker (1426).wav,2,1.87,word
word_level\tamil\Tamil_speaker (1426)_word03.wav,tamil,test,tamil\Tamil_speaker (1426).wav,3,0.22,word
word_level\tamil\Tamil_speaker (1019)_word00.wav,tamil,test,tamil\Tamil_speaker (1019).wav,0,0.51,word
word_level\tamil\Tamil_speaker (1019)_word01.wav,tamil,test,tamil\Tamil_speaker (1019).wav,1,1.14,word
word_level\tamil\Tamil_speaker (1019)_word02.wav,tamil,test,tamil\Tamil_speaker (1019).wav,2,0.35,word
word_level\tamil\Tamil_speaker (1395)_word00.wav,tamil,test,tamil\Tamil_speaker (1395).wav,0,0.73,word
word_level\tamil\Tamil_speaker (1395)_word01.wav,tamil,test,tamil\Tamil_speaker (1395).wav,1,0.88,word
