filepath,filename,speaker_id,native_language,age_group,utterance_type,text,sampling_rate,split,duration
kerala\Kerala_speaker_03_malayalam_s01_148.wav,Kerala_speaker_03_malayalam_s01_148.wav,kerala_spk_0388,kerala,adult,read,,48000,train,14.8
kerala\Kerala_speaker_03_malayalam_s01_149.wav,Kerala_speaker_03_malayalam_s01_149.wav,kerala_spk_0389,kerala,adult,read,,48000,train,5.2
kerala\Kerala_speaker_03_malayalam_s01_150.wav,Kerala_speaker_03_malayalam_s01_150.wav,kerala_spk_0390,kerala,adult,read,,48000,train,4.8
kerala\Kerala_speaker_03_malayalam_s01_151.wav,Kerala_speaker_03_malayalam_s01_151.wav,kerala_spk_0391,kerala,adult,read,,48000,train,4.8
kerala\Kerala_speaker_03_malayalam_s01_152.wav,Kerala_speaker_03_malayalam_s01_152.wav,kerala_spk_0392,kerala,adult,read,,48000,train,5.0
kerala\Kerala_speaker_03_malayalam_s01_153.wav,Kerala_speaker_03_malayalam_s01_153.wav,kerala_spk_0393,kerala,adult,read,,48000,train,4.8
kerala\Kerala_speaker_03_malayalam_s01_154.wav,Kerala_speaker_03_malayalam_s01_154.wav,kerala_spk_0394,kerala,adult,read,,48000,train,5.8
kerala\Kerala_speaker_03_malayalam_s01_155.wav,Kerala_speaker_03_malayalam_s01_155.wav,kerala_spk_0395,kerala,adult,read,,48000,train,4.8
kerala\Kerala_speaker_03_malayalam_s01_156.wav,Kerala_speaker_03_malayalam_s01_156.wav,kerala_spk_0396,kerala,adult,read,,48000,train,5.0
kerala\Kerala_speaker_03_malayalam_s01_157.wav,Kerala_speaker_03_malayalam_s01_157.wav,kerala_spk_0397,kerala,adult,read,,48000,train,4.8
kerala\Kerala_speaker_03_malayalam_s01_158.wav,Kerala_speaker_03_malayalam_s01_158.wav,kerala_spk_0398,kerala,adult,read,,48000,train,6.0
kerala\Kerala_speaker_03_malayalam_s01_159.wav,Kerala_speaker_03_malayalam_s01_159.wav,kerala_spk_0399,kerala,adult,read,,48000,train,4.0
kerala\Kerala_speaker_03_malayalam_s01_160.wav,Kerala_speaker_03_malayalam_s01_160.wav,kerala_spk_0400,kerala,adult,read,,48000,train,4.6
kerala\Kerala_speaker_03_malayalam_s01_161.wav,Kerala_speaker_03_malayalam_s01_161.wav,kerala_spk_0401,kerala,adult,read,,48000,train,5.0
kerala\Kerala_speaker_03_malayalam_s01_162.wav,Kerala_speaker_03_malayalam_s01_162.wav,kerala_spk_0402,kerala,adult,read,,48000,train,5.0
kerala\Kerala_speaker_03_malayalam_s01_163.wav,Kerala_speaker_03_malayalam_s01_163.wav,kerala_spk_0403,kerala,adult,read,,48000,train,10.2
kerala\Kerala_speaker_03_malayalam_s01_164.wav,Kerala_speaker_03_malayalam_s01_164.wav,kerala_spk_0404,kerala,adult,read,,48000,train,5.2
kerala\Kerala_speaker_03_malayalam_s01_165.wav,Kerala_speaker_03_malayalam_s01_165.wav,kerala_spk_0405,kerala,adult,read,,48000,train,4.8
kerala\Kerala_speaker_03_malayalam_s01_166.wav,Kerala_speaker_03_malayalam_s01_166.wav,kerala_spk_0406,kerala,adult,read,,48000,train,6.0
kerala\Kerala_speaker_03_malayalam_s01_167.wav,Kerala_speaker_03_malayalam_s01_167.wav,kerala_spk_0407,kerala,adult,read,,48000,train,5.2
kerala\Kerala_speaker_03_malayalam_s01_168.wav,Kerala_speaker_03_malayalam_s01_168.wav,kerala_spk_0408,kerala,adult,read,,48000,train,4.4
kerala\Kerala_speaker_03_malayalam_s01_169.wav,Kerala_speaker_03_malayalam_s01_169.wav,kerala_spk_0409,kerala,adult,read,,48000,train,5.2
kerala\Kerala_speaker_03_malayalam_s01_170.wav,Kerala_speaker_03_malayalam_s01_170.wav,kerala_spk_0410,kerala,adult,read,,48000,train,5.0
kerala\Kerala_speaker_03_malayalam_s01_171.wav,Kerala_speaker_03_malayalam_s01_171.wav,kerala_spk_0411,kerala,adult,read,,48000,train,4.8
kerala\Kerala_speaker_03_malayalam_s01_172.wav,Kerala_speaker_03_malayalam_s01_172.wav,kerala_spk_0412,kerala,adult,read,,48000,train,5.0
kerala\Kerala_speaker_03_malayalam_s01_173.wav,Kerala_speaker_03_malayalam_s01_173.wav,kerala_spk_0413,kerala,adult,read,,48000,train,5.6
kerala\Kerala_speaker_03_malayalam_s01_174.wav,Kerala_speaker_03_malayalam_s01_174.wav,kerala_spk_0414,kerala,adult,read,,48000,train,4.8
kerala\Kerala_speaker_03_malayalam_s01_175.wav,Kerala_speaker_03_malayalam_s01_175.wav,kerala_spk_0415,kerala,adult,read,,48000,train,5.0
kerala\Kerala_speaker_03_malayalam_s01_176.wav,Kerala_speaker_03_malayalam_s01_176.wav,kerala_spk_0416,kerala,adult,read,,48000,train,5.4
kerala\Kerala_speaker_03_malayalam_s01_177.wav,Kerala_speaker_03_malayalam_s01_177.wav,kerala_spk_0417,kerala,adult,read,,48000,train,14.4
kerala\Kerala_speaker_03_malayalam_s01_178.wav,Kerala_speaker_03_malayalam_s01_178.wav,kerala_spk_0418,kerala,adult,read,,48000,train,4.8
kerala\Kerala_speaker_03_malayalam_s01_179.wav,Kerala_speaker_03_malayalam_s01_179.wav,kerala_spk_0419,kerala,adult,read,,48000,train,4.8
kerala\Kerala_speaker_03_malayalam_s01_180.wav,Kerala_speaker_03_malayalam_s01_180.wav,kerala_spk_0420,kerala,adult,read,,48000,train,5.2
kerala\Kerala_speaker_03_malayalam_s01_181.wav,Kerala_speaker_03_malayalam_s01_181.wav,kerala_spk_0421,kerala,adult,read,,48000,train,4.6
kerala\Kerala_speaker_03_malayalam_s01_182.wav,Kerala_speaker_03_malayalam_s01_182.wav,kerala_spk_0422,kerala,adult,read,,48000,train,5.2
kerala\Kerala_speaker_03_malayalam_s01_183.wav,Kerala_speaker_03_malayalam_s01_183.wav,kerala_spk_0423,kerala,adult,read,,48000,train,5.2
kerala\Kerala_speaker_03_malayalam_s01_184.wav,Kerala_speaker_03_malayalam_s01_184.wav,kerala_spk_0424,kerala,adult,read,,48000,train,4.8
kerala\Kerala_speaker_03_malayalam_s01_185.wav,Kerala_speaker_03_malayalam_s01_185.wav,kerala_spk_0425,kerala,adult,read,,48000,train,4.8
kerala\Kerala_speaker_03_malayalam_s01_186.wav,Kerala_speaker_03_malayalam_s01_186.wav,kerala_spk_0426,kerala,adult,read,,48000,train,4.8
kerala\Kerala_speaker_03_malayalam_s01_187.wav,Kerala_speaker_03_malayalam_s01_187.wav,kerala_spk_0427,kerala,adult,read,,48000,train,5.4
kerala\Kerala_speaker_03_malayalam_s01_188.wav,Kerala_speaker_03_malayalam_s01_188.wav,kerala_spk_0428,kerala,adult,read,,48000,train,4.8
kerala\Kerala_speaker_03_malayalam_s01_189.wav,Kerala_speaker_03_malayalam_s01_189.wav,kerala_spk_0429,kerala,adult,read,,48000,train,4.8
kerala\Kerala_speaker_03_malayalam_s01_190.wav,Kerala_speaker_03_malayalam_s01_190.wav,kerala_spk_0430,kerala,adult,read,,48000,train,5.4
kerala\Kerala_speaker_03_malayalam_s01_191.wav,Kerala_speaker_03_malayalam_s01_191.wav,kerala_spk_0431,kerala,adult,read,,48000,train,4.4
kerala\Kerala_speaker_03_malayalam_s01_192.wav,Kerala_speaker_03_malayalam_s01_192.wav,kerala_spk_0432,kerala,adult,read,,48000,train,5.2
kerala\Kerala_speaker_03_malayalam_s01_193.wav,Kerala_speaker_03_malayalam_s01_193.wav,kerala_spk_0433,kerala,adult,read,,48000,train,5.2
kerala\Kerala_speaker_03_malayalam_s01_194.wav,Kerala_speaker_03_malayalam_s01_194.wav,kerala_spk_0434,kerala,adult,read,,48000,train,5.0
kerala\Kerala_speaker_03_malayalam_s01_195.wav,Kerala_speaker_03_malayalam_s01_195.wav,kerala_spk_0435,kerala,adult,read,,48000,train,4.8
kerala\Kerala_speaker_03_malayalam_s01_196.wav,Kerala_speaker_03_malayalam_s01_196.wav,kerala_spk_0436,kerala,adult,read,,48000,train,5.0
kerala\Kerala_speaker_03_malayalam_s01_197.wav,Kerala_speaker_03_malayalam_s01_197.wav,kerala_spk_0437,kerala,adult,read,,48000,train,5.4
kerala\Kerala_speaker_03_malayalam_s01_198.wav,Kerala_speaker_03_malayalam_s01_198.wav,kerala_spk_0438,kerala,adult,read,,48000,train,4.6
kerala\Kerala_speaker_03_malayalam_s01_199.wav,Kerala_speaker_03_malayalam_s01_199.wav,kerala_spk_0439,kerala,adult,read,,48000,train,5.0
kerala\Kerala_speaker_03_malayalam_s01_200.wav,Kerala_speaker_03_malayalam_s01_200.wav,kerala_spk_0440,kerala,adult,read,,48000,train,5.2
kerala\Kerala_speaker_03_malayalam_s01_201.wav,Kerala_speaker_03_malayalam_s01_201.wav,kerala_spk_0441,kerala,adult,read,,48000,train,4.6
kerala\Kerala_speaker_03_malayalam_s01_202.wav,Kerala_speaker_03_malayalam_s01_202.wav,kerala_spk_0442,kerala,adult,read,,48000,train,5.2
kerala\Kerala_speaker_03_malayalam_s01_203.wav,Kerala_speaker_03_malayalam_s01_203.wav,kerala_spk_0443,kerala,adult,read,,48000,train,5.2
kerala\Kerala_speaker_03_malayalam_s01_204.wav,Kerala_speaker_03_malayalam_s01_204.wav,kerala_spk_0444,kerala,adult,read,,48000,train,4.8
kerala\Kerala_speaker_03_malayalam_s01_205.wav,Kerala_speaker_03_malayalam_s01_205.wav,kerala_spk_0445,kerala,adult,read,,48000,train,5.0
kerala\Kerala_speaker_03_malayalam_s01_206.wav,Kerala_speaker_03_malayalam_s01_206.wav,kerala_spk_0446,kerala,adult,read,,48000,train,5.0
kerala\Kerala_speaker_03_malayalam_s01_207.wav,Kerala_speaker_03_malayalam_s01_207.wav,kerala_spk_0447,kerala,adult,read,,48000,train,13.8
kerala\Kerala_speaker_03_malayalam_s01_208.wav,Kerala_speaker_03_malayalam_s01_208.wav,kerala_spk_0448,kerala,adult,read,,48000,train,5.2
kerala\Kerala_speaker_03_malayalam_s01_209.wav,Kerala_speaker_03_malayalam_s01_209.wav,kerala_spk_0449,kerala,adult,read,,48000,train,5.0
kerala\Kerala_speaker_03_malayalam_s01_210.wav,Kerala_speaker_03_malayalam_s01_210.wav,kerala_spk_0450,kerala,adult,read,,48000,train,5.0
kerala\Kerala_speaker_03_malayalam_s01_211.wav,Kerala_speaker_03_malayalam_s01_211.wav,kerala_spk_0451,kerala,adult,read,,48000,train,4.6
kerala\Kerala_speaker_03_malayalam_s01_212.wav,Kerala_speaker_03_malayalam_s01_212.wav,kerala_spk_0452,kerala,adult,read,,48000,train,5.4
kerala\Kerala_speaker_03_malayalam_s01_213.wav,Kerala_speaker_03_malayalam_s01_213.wav,kerala_spk_0453,kerala,adult,read,,48000,train,5.8
kerala\Kerala_speaker_03_malayalam_s01_214.wav,Kerala_speaker_03_malayalam_s01_214.wav,kerala_spk_0454,kerala,adult,read,,48000,train,4.6
kerala\Kerala_speaker_03_malayalam_s01_215.wav,Kerala_speaker_03_malayalam_s01_215.wav,kerala_spk_0455,kerala,adult,read,,48000,train,4.8
kerala\Kerala_speaker_03_malayalam_s01_216.wav,Kerala_speaker_03_malayalam_s01_216.wav,kerala_spk_0456,kerala,adult,read,,48000,train,5.4
kerala\Kerala_speaker_03_malayalam_s01_217.wav,Kerala_speaker_03_malayalam_s01_217.wav,kerala_spk_0457,kerala,adult,read,,48000,train,4.8
kerala\Kerala_speaker_03_malayalam_s01_218.wav,Kerala_speaker_03_malayalam_s01_218.wav,kerala_spk_0458,kerala,adult,read,,48000,train,5.6
kerala\Kerala_speaker_03_malayalam_s01_219.wav,Kerala_speaker_03_malayalam_s01_219.wav,kerala_spk_0459,kerala,adult,read,,48000,train,5.2
kerala\Kerala_speaker_03_malayalam_s01_220.wav,Kerala_speaker_03_malayalam_s01_220.wav,kerala_spk_0460,kerala,adult,read,,48000,train,4.8
kerala\Kerala_speaker_03_malayalam_s01_221.wav,Kerala_speaker_03_malayalam_s01_221.wav,kerala_spk_0461,kerala,adult,read,,48000,train,5.2
kerala\Kerala_speaker_03_malayalam_s01_222.wav,Kerala_speaker_03_malayalam_s01_222.wav,kerala_spk_0462,kerala,adult,read,,48000,train,5.0
kerala\Kerala_speaker_03_malayalam_s01_223.wav,Kerala_speaker_03_malayalam_s01_223.wav,kerala_spk_0463,kerala,adult,read,,48000,train,5.0
kerala\Kerala_speaker_03_malayalam_s01_224.wav,Kerala_speaker_03_malayalam_s01_224.wav,kerala_spk_0464,kerala,adult,read,,48000,train,5.4
kerala\Kerala_speaker_03_malayalam_s01_225.wav,Kerala_speaker_03_malayalam_s01_225.wav,kerala_spk_0465,kerala,adult,read,,48000,train,4.0
kerala\Kerala_speaker_03_malayalam_s01_226.wav,Kerala_speaker_03_malayalam_s01_226.wav,kerala_spk_0466,kerala,adult,read,,48000,train,5.4
kerala\Kerala_speaker_03_malayalam_s01_227.wav,Kerala_speaker_03_malayalam_s01_227.wav,kerala_spk_0467,kerala,adult,read,,48000,train,5.0
kerala\Kerala_speaker_03_malayalam_s01_228.wav,Kerala_speaker_03_malayalam_s01_228.wav,kerala_spk_0468,kerala,adult,read,,48000,train,5.0
kerala\Kerala_speaker_03_malayalam_s01_229.wav,Kerala_speaker_03_malayalam_s01_229.wav,kerala_spk_0469,kerala,adult,read,,48000,train,5.0
kerala\Kerala_speaker_03_malayalam_s01_230.wav,Kerala_speaker_03_malayalam_s01_230.wav,kerala_spk_0470,kerala,adult,read,,48000,train,5.0
kerala\Kerala_speaker_03_malayalam_s01_231.wav,Kerala_speaker_03_malayalam_s01_231.wav,kerala_spk_0471,kerala,adult,read,,48000,train,5.0
kerala\Kerala_speaker_03_malayalam_s01_232.wav,Kerala_speaker_03_malayalam_s01_232.wav,kerala_spk_0472,kerala,adult,read,,48000,train,5.0
kerala\Kerala_speaker_03_malayalam_s01_233.wav,Kerala_speaker_03_malayalam_s01_233.wav,kerala_spk_0473,kerala,adult,read,,48000,train,5.2
kerala\Kerala_speaker_03_malayalam_s01_234.wav,Kerala_speaker_03_malayalam_s01_234.wav,kerala_spk_0474,kerala,adult,read,,48000,train,5.2
kerala\Kerala_speaker_03_malayalam_s01_235.wav,Kerala_speaker_03_malayalam_s01_235.wav,kerala_spk_0475,kerala,adult,read,,48000,train,4.6
kerala\Kerala_speaker_03_malayalam_s01_236.wav,Kerala_speaker_03_malayalam_s01_236.wav,kerala_spk_0476,kerala,adult,read,,48000,train,5.0
kerala\Kerala_speaker_03_malayalam_s01_237.wav,Kerala_speaker_03_malayalam_s01_237.wav,kerala_spk_0477,kerala,adult,read,,48000,train,13.8
kerala\Kerala_speaker_03_malayalam_s01_238.wav,Kerala_speaker_03_malayalam_s01_238.wav,kerala_spk_0478,kerala,adult,read,,48000,train,5.4
kerala\Kerala_speaker_03_malayalam_s01_239.wav,Kerala_speaker_03_malayalam_s01_239.wav,kerala_spk_0479,kerala,adult,read,,48000,train,4.8
kerala\Kerala_speaker_03_malayalam_s01_240.wav,Kerala_speaker_03_malayalam_s01_240.wav,kerala_spk_0480,kerala,adult,read,,48000,train,5.4
kerala\Kerala_speaker_03_malayalam_s01_241.wav,Kerala_speaker_03_malayalam_s01_241.wav,kerala_spk_0481,kerala,adult,read,,48000,train,4.6
kerala\Kerala_speaker_03_malayalam_s01_242.wav,Kerala_speaker_03_malayalam_s01_242.wav,kerala_spk_0482,kerala,adult,read,,48000,train,5.2
kerala\Kerala_speaker_03_malayalam_s01_243.wav,Kerala_speaker_03_malayalam_s01_243.wav,kerala_spk_0483,kerala,adult,read,,48000,train,5.6
kerala\Kerala_speaker_03_malayalam_s01_244.wav,Kerala_speaker_03_malayalam_s01_244.wav,kerala_spk_0484,kerala,adult,read,,48000,train,4.6
kerala\Kerala_speaker_03_malayalam_s01_245.wav,Kerala_speaker_03_malayalam_s01_245.wav,kerala_spk_0485,kerala,adult,read,,48000,train,4.8
kerala\Kerala_speaker_03_malayalam_s01_246.wav,Kerala_speaker_03_malayalam_s01_246.wav,kerala_spk_0486,kerala,adult,read,,48000,train,5.2
kerala\Kerala_speaker_03_malayalam_s01_247.wav,Kerala_speaker_03_malayalam_s01_247.wav,kerala_spk_0487,kerala,adult,read,,48000,train,4.4
kerala\Kerala_speaker_03_malayalam_s01_248.wav,Kerala_speaker_03_malayalam_s01_248.wav,kerala_spk_0488,kerala,adult,read,,48000,train,5.2
kerala\Kerala_speaker_03_malayalam_s01_249.wav,Kerala_speaker_03_malayalam_s01_249.wav,kerala_spk_0489,kerala,adult,read,,48000,train,6.8
kerala\Kerala_speaker_03_malayalam_s01_250.wav,Kerala_speaker_03_malayalam_s01_250.wav,kerala_spk_0490,kerala,adult,read,,48000,train,3.0
kerala\Kerala_speaker_03_malayalam_s01_251.wav,Kerala_speaker_03_malayalam_s01_251.wav,kerala_spk_0491,kerala,adult,read,,48000,train,2.6
kerala\Kerala_speaker_03_malayalam_s01_252.wav,Kerala_speaker_03_malayalam_s01_252.wav,kerala_spk_0492,kerala,adult,read,,48000,train,2.4
kerala\Kerala_speaker_03_malayalam_s01_253.wav,Kerala_speaker_03_malayalam_s01_253.wav,kerala_spk_0493,kerala,adult,read,,48000,train,5.2
kerala\Kerala_speaker_03_malayalam_s01_254.wav,Kerala_speaker_03_malayalam_s01_254.wav,kerala_spk_0494,kerala,adult,read,,48000,train,5.0
kerala\Kerala_speaker_03_malayalam_s01_255.wav,Kerala_speaker_03_malayalam_s01_255.wav,kerala_spk_0495,kerala,adult,read,,48000,train,5.2
kerala\Kerala_speaker_03_malayalam_s01_256.wav,Kerala_speaker_03_malayalam_s01_256.wav,kerala_spk_0496,kerala,adult,read,,48000,train,4.8
kerala\Kerala_speaker_03_malayalam_s01_257.wav,Kerala_speaker_03_malayalam_s01_257.wav,kerala_spk_0497,kerala,adult,read,,48000,train,5.0
kerala\Kerala_speaker_03_malayalam_s01_258.wav,Kerala_speaker_03_malayalam_s01_258.wav,kerala_spk_0498,kerala,adult,read,,48000,train,4.8
kerala\Kerala_speaker_03_malayalam_s01_259.wav,Kerala_speaker_03_malayalam_s01_259.wav,kerala_spk_0499,kerala,adult,read,,48000,train,5.2
tamil\Tamil_speaker (1).wav,Tamil_speaker (1).wav,tamil_spk_0000,tamil,adult,read,,48000,train,4.181333333333333
tamil\Tamil_speaker (10).wav,Tamil_speaker (10).wav,tamil_spk_0001,tamil,adult,read,,48000,train,3.562666666666667
tamil\Tamil_speaker (100).wav,Tamil_speaker (100).wav,tamil_spk_0002,tamil,adult,read,,48000,train,3.072
tamil\Tamil_speaker (1000).wav,Tamil_speaker (1000).wav,tamil_spk_0003,tamil,adult,read,,44100,train,2.5
tamil\Tamil_speaker (1001).wav,Tamil_speaker (1001).wav,tamil_spk_0004,tamil,adult,read,,44100,train,2.88
tamil\Tamil_speaker (1002).wav,Tamil_speaker (1002).wav,tamil_spk_0005,tamil,adult,read,,44100,train,3.3
tamil\Tamil_speaker (1003).wav,Tamil_speaker (1003).wav,tamil_spk_0006,tamil,adult,read,,44100,train,3.14
tamil\Tamil_speaker (1004).wav,Tamil_speaker (1004).wav,tamil_spk_0007,tamil,adult,read,,44100,train,2.62
tamil\Tamil_speaker (1005).wav,Tamil_speaker (1005).wav,tamil_spk_0008,tamil,adult,read,,44100,train,2.18
tamil\Tamil_speaker (1006).wav,Tamil_speaker (1006).wav,tamil_spk_0009,tamil,adult,read,,44100,train,2.7
tamil\Tamil_speaker (1007).wav,Tamil_speaker (1007).wav,tamil_spk_0010,tamil,adult,read,,44100,train,2.24
tamil\Tamil_speaker (1008).wav,Tamil_speaker (1008).wav,tamil_spk_0011,tamil,adult,read,,44100,train,2.38
tamil\Tamil_speaker (1009).wav,Tamil_speaker (1009).wav,tamil_spk_0012,tamil,adult,read,,44100,train,2.96
tamil\Tamil_speaker (101).wav,Tamil_speaker (101).wav,tamil_spk_0013,tamil,adult,read,,48000,train,2.9226666666666667
tamil\Tamil_speaker (1010).wav,Tamil_speaker (1010).wav,tamil_spk_0014,tamil,adult,read,,44100,train,2.34
tamil\Tamil_speaker (1011).wav,Tamil_speaker (1011).wav,tamil_spk_0015,tamil,adult,read,,44100,train,2.12
tamil\Tamil_speaker (1012).wav,Tamil_speaker (1012).wav,tamil_spk_0016,tamil,adult,read,,44100,train,2.64
tamil\Tamil_speaker (1013).wav,Tamil_speaker (1013).wav,tamil_spk_0017,tamil,adult,read,,44100,train,2.76
tamil\Tamil_speaker (1014).wav,Tamil_speaker (1014).wav,tamil_spk_0018,tamil,adult,read,,44100,train,3.28
tamil\Tamil_speaker (1015).wav,Tamil_speaker (1015).wav,tamil_spk_0019,tamil,adult,read,,44100,train,2.14
tamil\Tamil_speaker (1016).wav,Tamil_speaker (1016).wav,tamil_spk_0020,tamil,adult,read,,44100,train,2.6
tamil\Tamil_speaker (1017).wav,Tamil_speaker (1017).wav,tamil_spk_0021,tamil,adult,read,,44100,train,2.72
tamil\Tamil_speaker (1018).wav,Tamil_speaker (1018).wav,tamil_spk_0022,tamil,adult,read,,44100,train,3.64
tamil\Tamil_speaker (1019).wav,Tamil_speaker (1019).wav,tamil_spk_0023,tamil,adult,read,,44100,train,2.06
tamil\Tamil_speaker (102).wav,Tamil_speaker (102).wav,tamil_spk_0024,tamil,adult,read,,48000,train,3.072
tamil\Tamil_speaker (1020).wav,Tamil_speaker (1020).wav,tamil_spk_0025,tamil,adult,read,,44100,train,2.58
tamil\Tamil_speaker (1021).wav,Tamil_speaker (1021).wav,tamil_spk_0026,tamil,adult,read,,44100,train,2.76
tamil\Tamil_speaker (1022).wav,Tamil_speaker (1022).wav,tamil_spk_0027,tamil,adult,read,,44100,train,3.1
tamil\Tamil_speaker (1023).wav,Tamil_speaker (1023).wav,tamil_spk_0028,tamil,adult,read,,44100,train,2.72
tamil\Tamil_speaker (1024).wav,Tamil_speaker (1024).wav,tamil_spk_0029,tamil,adult,read,,44100,train,2.42
tamil\Tamil_speaker (1025).wav,Tamil_speaker (1025).wav,tamil_spk_0030,tamil,adult,read,,44100,train,2.62
tamil\Tamil_speaker (1026).wav,Tamil_speaker (1026).wav,tamil_spk_0031,tamil,adult,read,,44100,train,2.74
tamil\Tamil_speaker (1027).wav,Tamil_speaker (1027).wav,tamil_spk_0032,tamil,adult,read,,44100,train,2.9
tamil\Tamil_speaker (1028).wav,Tamil_speaker (1028).wav,tamil_spk_0033,tamil,adult,read,,44100,train,2.58
tamil\Tamil_speaker (1029).wav,Tamil_speaker (1029).wav,tamil_spk_0034,tamil,adult,read,,44100,train,3.72
tamil\Tamil_speaker (103).wav,Tamil_speaker (103).wav,tamil_spk_0035,tamil,adult,read,,48000,train,2.6026666666666665
tamil\Tamil_speaker (1030).wav,Tamil_speaker (1030).wav,tamil_spk_0036,tamil,adult,read,,44100,train,2.58
tamil\Tamil_speaker (1031).wav,Tamil_speaker (1031).wav,tamil_spk_0037,tamil,adult,read,,44100,train,2.02
tamil\Tamil_speaker (1032).wav,Tamil_speaker (1032).wav,tamil_spk_0038,tamil,adult,read,,44100,train,2.18
tamil\Tamil_speaker (1033).wav,Tamil_speaker (1033).wav,tamil_spk_0039,tamil,adult,read,,44100,train,2.96
tamil\Tamil_speaker (1034).wav,Tamil_speaker (1034).wav,tamil_spk_0040,tamil,adult,read,,44100,train,2.76
tamil\Tamil_speaker (1035).wav,Tamil_speaker (1035).wav,tamil_spk_0041,tamil,adult,read,,44100,train,2.36
tamil\Tamil_speaker (1036).wav,Tamil_speaker (1036).wav,tamil_spk_0042,tamil,adult,read,,44100,train,2.24
tamil\Tamil_speaker (1037).wav,Tamil_speaker (1037).wav,tamil_spk_0043,tamil,adult,read,,44100,train,2.08
tamil\Tamil_speaker (1038).wav,Tamil_speaker (1038).wav,tamil_spk_0044,tamil,adult,read,,44100,train,2.92
tamil\Tamil_speaker (1039).wav,Tamil_speaker (1039).wav,tamil_spk_0045,tamil,adult,read,,44100,train,1.76
tamil\Tamil_speaker (104).wav,Tamil_speaker (104).wav,tamil_spk_0046,tamil,adult,read,,48000,train,3.392
tamil\Tamil_speaker (1040).wav,Tamil_speaker (1040).wav,tamil_spk_0047,tamil,adult,read,,44100,train,2.84
tamil\Tamil_speaker (1041).wav,Tamil_speaker (1041).wav,tamil_spk_0048,tamil,adult,read,,44100,train,1.76
tamil\Tamil_speaker (1042).wav,Tamil_speaker (1042).wav,tamil_spk_0049,tamil,adult,read,,44100,train,2.54
tamil\Tamil_speaker (1043).wav,Tamil_speaker (1043).wav,tamil_spk_0050,tamil,adult,read,,44100,train,2.86
tamil\Tamil_speaker (1044).wav,Tamil_speaker (1044).wav,tamil_spk_0051,tamil,adult,read,,44100,train,3.0
tamil\Tamil_speaker (1045).wav,Tamil_speaker (1045).wav,tamil_spk_0052,tamil,adult,read,,44100,train,2.92
tamil\Tamil_speaker (1046).wav,Tamil_speaker (1046).wav,tamil_spk_0053,tamil,adult,read,,44100,train,2.9
tamil\Tamil_speaker (1047).wav,Tamil_speaker (1047).wav,tamil_spk_0054,tamil,adult,read,,44100,train,2.54
tamil\Tamil_speaker (1048).wav,Tamil_speaker (1048).wav,tamil_spk_0055,tamil,adult,read,,44100,train,2.58
